交易日期,开盘价,最高价,最低价,收盘价,成交量,买点,卖点,仓位,净值,持有净值,最大回撤,持有最大回撤
2018-06-18,286100.0,287850.0,285700.0,287600.0,159,False,False,1,2.745186212198872,2.6193078324225847,-0.06394910911559026,-0.11756132733995062
2018-06-19,286450.0,287164.34,284800.0,286699.905,240,False,False,1,2.7365946670539865,2.6111102459016378,-0.06687864571722657,-0.1203230750349017
2018-06-20,286780.0,286780.0,285000.0,285000.0,331,False,False,1,2.7203688125058365,2.5956284153005447,-0.07241132162010855,-0.1255388674961263
2018-06-21,285300.0,285800.0,283600.0,285000.0,489,False,False,1,2.7203688125058365,2.5956284153005447,-0.07241132162010855,-0.1255388674961263
2018-06-22,285900.0,287310.0,285401.0,286541.095,541,False,False,1,2.735078801190428,2.609663888888887,-0.06739552416639694,-0.12081034932421042
2018-06-25,285000.0,285704.84,282499.94,284640.0,332,False,False,1,2.716932557163724,2.5923497267759545,-0.07358301258227262,-0.1266434499792891
2018-06-26,283200.0,287000.0,282400.0,284500.0,499,False,True,0,2.715596235641791,2.591074681238614,-0.07403867017866983,-0.1270730098338524
2018-06-27,284500.0,285700.0,281600.0,281600.0,592,False,False,0,2.715596235641791,2.5646630236794152,-0.07403867017866983,-0.13597103539266375
2018-06-28,282950.0,285625.0,282000.0,284920.0,539,False,False,0,2.715596235641791,2.5948998178506355,-0.07403867017866983,-0.12578433027016256
2018-06-29,286700.0,288080.0,282000.0,282040.0,394,False,False,0,2.715596235641791,2.5686703096539145,-0.07403867017866983,-0.1346209901354648
2018-07-02,282050.0,284500.78,282050.0,283800.0,127,False,False,0,2.715596235641791,2.5846994535519108,-0.07403867017866983,-0.1292208091066689
2018-07-03,284900.0,285000.0,281600.0,282000.0,116,False,False,0,2.715596235641791,2.5683060109289597,-0.07403867017866983,-0.13474372152248293
2018-07-05,282400.0,284203.0,282139.97,283635.0,164,False,False,0,2.715596235641791,2.5831967213114733,-0.07403867017866983,-0.12972707607811862
2018-07-06,283140.0,285406.0,282840.0,283700.0,79,False,False,0,2.715596235641791,2.5837887067395244,-0.07403867017866983,-0.12952763757421426
2018-07-09,285000.0,286720.0,284515.0,286720.0,111,False,False,0,2.715596235641791,2.6112932604735866,-0.07403867017866983,-0.12026141785434852
2018-07-10,287499.0,287770.0,286070.0,286385.0,146,True,False,1,2.715596235641791,2.608242258652093,-0.07403867017866983,-0.1212892932206251
2018-07-11,285500.0,289500.0,285010.16,288481.0,409,False,False,1,2.7354711931636766,2.6273315118397065,-0.06726172673782793,-0.11485816854087738
2018-07-12,288550.0,289800.0,286161.0,288000.0,463,False,False,1,2.73091019384687,2.622950819672129,-0.06881693179271575,-0.11633401346976979
2018-07-13,287999.97,290100.0,287221.0,290000.0,589,False,False,1,2.7498748479708066,2.6411657559198525,-0.06235038270794291,-0.11019744411886534
2018-07-16,288800.0,290920.0,288800.0,289000.0,310,False,False,1,2.7403925209088382,2.632058287795991,-0.06558365725032933,-0.11326572879431762
2018-07-17,289220.0,289800.0,287560.0,288500.0,190,False,False,1,2.735651357377854,2.62750455373406,-0.06720029452152265,-0.11479987113204371
2018-07-18,295060.0,304100.03,295060.0,303210.0,1044,False,False,1,2.8751363884594077,2.7614754098360637,-0.019638826003018583,-0.06966540355614192
2018-07-19,303210.0,303549.0,298205.0,299000.0,273,False,False,1,2.835215791528521,2.7231329690346064,-0.033250911826465335,-0.08258288203979569
2018-07-20,298005.0,299380.0,298005.0,299380.0,241,False,False,1,2.838819075812069,2.7265938069216737,-0.032022267500358526,-0.08141693386312387
2018-07-23,298900.0,301560.44,298835.0,300230.0,446,False,False,1,2.846879053814742,2.734335154826956,-0.029273984139330134,-0.07880889188898954
2018-07-24,300650.0,303400.0,300400.0,300400.0,214,False,False,1,2.848491049415277,2.7358834244080126,-0.02872432746712439,-0.07828728349416259
2018-07-25,300000.0,300500.0,297888.0,299816.0,228,False,False,1,2.842953370411087,2.7305646630236775,-0.030612559799878092,-0.0800791617446267
2018-07-26,300300.0,302000.0,300300.0,300501.0,239,False,False,1,2.8494487644485353,2.7368032786885226,-0.028397766738343377,-0.07797738674194199
2018-07-27,300500.0,302749.0,300500.0,302000.0,322,False,False,1,2.863662772714426,2.750455373406191,-0.02355108819930618,-0.07337802801343918
2018-07-30,301240.0,304399.53,301240.0,303432.0,378,False,False,1,2.8772414650671645,2.763497267759561,-0.018921039054608846,-0.06898424435819162
2018-07-31,303400.0,303400.0,301079.56,301550.0,459,False,False,1,2.8593957255365403,2.7463570127504533,-0.025006061743380048,-0.07475875611739269
2018-08-01,302500.0,303900.0,300770.0,301200.0,235,False,False,1,2.8560769110648514,2.743169398907102,-0.02613770783321523,-0.07583265575380083
2018-08-02,300550.0,302175.0,299000.0,301160.0,227,False,False,1,2.8556976179823725,2.742805100182147,-0.02626703881491077,-0.07595538714081906
2018-08-03,302300.0,304990.0,301720.0,304671.0,272,False,False,1,2.8889900682969434,2.7747814207650254,-0.014915011896592056,-0.06518263964530635
2018-08-06,308999.94,315015.0,308600.0,311805.5,632,False,False,1,2.9566417307205564,2.8397586520947153,0.0,-0.043291962628292824
2018-08-07,313950.0,317100.0,313950.0,315600.0,468,False,False,1,2.9926224207571948,2.8743169398907082,0.0,-0.03164935642728939
2018-08-08,315550.0,316599.0,314375.81,315300.0,239,False,False,1,2.989777722638604,2.8715846994535497,-0.0009505703422053591,-0.03256984182992506
2018-08-09,315400.0,316575.0,315000.0,315100.0,144,False,False,1,2.987881257226211,2.8697632058287774,-0.0015842839036754874,-0.03318349876501547
2018-08-10,313798.97,313798.97,310540.0,312000.0,203,False,False,1,2.958486043334109,2.8415300546448066,-0.011406844106463865,-0.04269518125891725
2018-08-13,311200.0,312750.0,309982.5,310230.0,181,False,False,1,2.941702324434425,2.8254098360655715,-0.017015209125475272,-0.04812604513446772
2018-08-14,310745.0,312108.0,310250.0,310815.0,108,False,False,1,2.9472494857656764,2.8307377049180307,-0.015161596958174983,-0.04633109859932816
2018-08-15,310000.0,311300.0,308000.0,309050.0,130,False,False,1,2.9305131785013026,2.8146630236794152,-0.020754119138149507,-0.051746621051501185
2018-08-16,310120.03,313195.0,309950.0,313000.0,170,False,False,1,2.9679683703960773,2.850637522768668,-0.008238276299112779,-0.03962689658346508
2018-08-17,312975.0,314290.0,312260.0,313465.0,153,False,False,1,2.9723776524798926,2.854872495446264,-0.006764892268694478,-0.03820014420937978
2018-08-20,313465.0,315535.0,313465.0,314060.0,132,False,False,1,2.9780196370817635,2.8602914389799614,-0.004879594423320643,-0.03637451482748577
2018-08-21,314950.0,315600.0,313725.0,313725.0,156,False,False,1,2.9748430575160043,2.8572404371584676,-0.005941064638783189,-0.03740239019376235
2018-08-22,313250.0,313250.0,311960.0,312400.0,143,False,False,1,2.962278974158896,2.845173041894351,-0.010139416983523497,-0.041467867388736424
2018-08-23,312300.0,312930.0,311710.0,311982.5,114,False,False,1,2.9583201026105246,2.841370673952639,-0.011462294043092514,-0.042748876240737754
2018-08-24,312150.0,313640.0,312150.0,312850.0,228,False,False,1,2.9665460213367822,2.849271402550089,-0.008713561470215403,-0.0400871392847828
2018-08-27,314250.0,317500.0,314250.0,316200.0,182,False,False,1,2.998311816994376,2.879781420765025,0.0,-0.029808385622018152
2018-08-28,316700.0,317730.0,316110.0,317124.0,269,False,False,1,3.0070734871996345,2.8881967213114734,0.0,-0.026973290581900233
2018-08-29,317850.0,317850.0,316320.0,317505.0,157,False,False,1,3.0106862538102446,2.8916666666666644,0.0,-0.025804274120552972
2018-08-30,317000.0,317450.0,315880.0,317000.0,328,False,False,1,3.0058976786439504,2.8870673952641144,-0.0015905261334467902,-0.027353757881656393
2018-08-31,316900.03,316900.03,315000.0,315800.0,421,False,False,1,2.9945188861695886,2.8761384335154805,-0.0053699941733200696,-0.031035699492198976
2018-09-04,315800.0,317250.0,315000.0,317250.0,161,False,False,1,3.0082682604094426,2.88934426229508,-0.0008031369584731163,-0.026586686712793295
2018-09-05,316500.0,319950.0,316123.0,319920.0,255,False,False,1,3.033586073664898,2.91366120218579,0.0,-0.018394366629335912
2018-09-06,318500.0,321175.06,318500.0,320035.0,387,False,False,1,3.0346765412770242,2.914708561020034,0.0,-0.018041513891658978
2018-09-07,320000.0,322743.41,320000.0,321700.0,242,False,False,1,3.0504646158352013,2.9298724954462636,0.0,-0.012932819907031101
2018-09-10,322200.31,324995.0,322105.03,322560.0,248,False,False,1,3.058619417108494,2.9377049180327846,0.0,-0.010294095086142208
2018-09-11,321200.0,324420.0,320070.0,323242.0,198,False,False,1,3.0650863641647565,2.943916211293258,0.0,-0.008201524937483828
2018-09-12,321750.0,323420.0,321750.0,322340.0,180,False,False,1,3.0565333051548613,2.935701275045535,-0.002790478960036036,-0.010969117714741627
2018-09-13,322700.03,323454.88,321575.0,321575.0,244,False,False,1,3.0492793249524555,2.928734061930781,-0.00515712685851466,-0.013316355491462595
2018-09-14,323980.0,324999.0,323276.0,324999.0,208,False,False,1,3.081746812812635,2.959918032786883,0.0,-0.002810548762714249
2018-09-17,325040.0,325666.0,323835.63,324575.0,224,False,False,1,3.07772630613836,2.956056466302366,-0.0013046193988289767,-0.004111501465105971
2018-09-18,325000.0,327820.0,324945.0,327436.0,489,False,False,1,3.1048552438626515,2.9821129326047338,0.0,0.0
2018-09-19,326400.03,332000.0,326400.03,332000.0,564,False,False,1,3.148132584573475,3.023679417122038,0.0,0.0
2018-09-20,332300.0,334560.0,332300.0,333415.0,282,False,False,1,3.1615500773661602,3.036566484517302,0.0,0.0
2018-09-21,333780.0,333860.0,331015.31,331336.0,325,False,False,1,3.141836319404328,3.0176320582877936,-0.006235472309284229,-0.006235472309284229
2018-09-24,330300.0,330990.38,326940.0,327840.0,247,False,False,1,3.108686103995687,2.9857923497267738,-0.01672090337867227,-0.01672090337867227
2018-09-25,328101.0,328500.0,326280.0,328500.0,166,False,False,1,3.1149444398565858,2.9918032786885225,-0.014741388359851948,-0.014741388359851837
2018-09-26,328100.0,328100.0,324286.0,324286.0,335,False,False,1,3.0749859136174513,2.9534244080145697,-0.0273802918285021,-0.02738029182850199
2018-09-27,324401.0,326500.0,323112.25,324731.0,273,False,False,1,3.079205549160027,2.957477231329688,-0.026045618823388406,-0.026045618823388295
2018-09-28,324500.0,324500.0,320000.06,320000.06,328,False,False,1,3.034345228769479,2.9143903460837866,-0.04023496243420366,-0.04023496243420366
2018-10-01,323165.0,324100.0,320910.0,321930.0,489,False,False,1,3.052645551059454,2.931967213114752,-0.03444656059265483,-0.03444656059265483
2018-10-02,321280.03,323330.0,321150.0,322900.0,226,False,False,1,3.0618434083095636,2.9408014571948975,-0.03153727336802481,-0.03153727336802492
2018-10-03,323174.78,326505.56,323174.78,323878.0,341,False,False,1,3.0711171241761686,2.949708561020034,-0.028603992021954627,-0.028603992021954627
2018-10-04,324325.0,328410.0,324325.0,327900.0,236,False,False,1,3.109255043619405,2.9863387978142053,-0.01654094746787038,-0.01654094746787038
2018-10-05,328700.0,330120.19,328190.0,329500.0,160,False,True,0,3.124426766918554,3.000910746812384,-0.01174212317982104,-0.011742123179820929
2018-10-08,329150.0,334070.0,329150.0,333337.0,225,False,False,0,3.124426766918554,3.0358561020036405,-0.01174212317982104,-0.0002339426840424208
2018-10-09,332700.0,335899.97,331800.0,335630.0,441,False,False,0,3.124426766918554,3.0567395264116555,-0.01174212317982104,0.0
2018-10-10,334830.0,335441.0,319100.0,319100.0,499,False,False,0,3.124426766918554,2.9061930783242236,-0.01174212317982104,-0.04925066293239588
2018-10-11,316110.0,317989.97,305113.0,308000.0,773,False,False,0,3.124426766918554,2.8051001821493604,-0.01174212317982104,-0.082322795936001
2018-10-12,314200.0,314590.0,306374.69,310000.0,357,False,False,0,3.124426766918554,2.8233151183970837,-0.01174212317982104,-0.07636385305246851
2018-10-15,310000.0,310000.0,307205.0,308000.0,275,False,False,0,3.124426766918554,2.8051001821493604,-0.01174212317982104,-0.082322795936001
2018-10-16,310750.0,316000.0,309750.0,314750.0,279,False,False,0,3.124426766918554,2.866575591985426,-0.01174212317982104,-0.06221136370407887
2018-10-17,314500.0,317500.0,311295.53,315200.0,345,False,False,0,3.124426766918554,2.8706739526411638,-0.01174212317982104,-0.06087060155528412
2018-10-18,316100.0,316889.0,311000.0,313200.0,214,False,False,0,3.124426766918554,2.8524590163934405,-0.01174212317982104,-0.06682954443881661
2018-10-19,313200.0,316180.0,312264.0,314477.0,389,False,False,0,3.124426766918554,2.8640892531876117,-0.01174212317982104,-0.06302475940768115
2018-10-22,315150.0,315150.0,309080.0,309080.0,279,False,False,0,3.124426766918554,2.814936247723131,-0.01174212317982104,-0.07910496677889356
2018-10-23,304899.0,307915.0,302861.0,305100.0,374,False,False,0,3.124426766918554,2.778688524590162,-0.01174212317982104,-0.0909632631171231
2018-10-24,305002.5,306000.0,299381.0,299995.0,365,False,False,0,3.124426766918554,2.7321948998178485,-0.01174212317982104,-0.10617346482733969
2018-10-25,302000.0,305050.0,300429.72,302231.0,350,False,False,0,3.124426766918554,2.752559198542803,-0.01174212317982104,-0.09951136668355043
2018-10-26,299995.0,300604.53,296002.5,296805.0,620,False,False,0,3.124426766918554,2.70314207650273,-0.01174212317982104,-0.11567797872657404
